Order_ID,Order_Date,Ship_Date,Region,City,Category,Sub_Category,Customer_Segment,Payment_Mode,Sales,Quantity,Discount,Profit
ORD-11046,2024-01-08,2024-01-15,West,Kolkata,Electronics,Laptop,Corporate,UPI,29914.97,2,0.23,-5352.36
ORD-11047,2025-10-16,2025-10-21,South,Hyderabad,Electronics,Laptop,Corporate,Debit Card,566.64,4,0.08,70.1
ORD-11048,2024-08-24,2024-08-26,South,Delhi,Office Supplies,Notebook,Corporate,Debit Card,11700.49,8,0.1,962.11
ORD-11049,2025-07-07,2025-07-12,East,Hyderabad,Electronics,Smartphone,Corporate,Debit Card,32785.65,5,0.2,-3525.55
ORD-11050,2024-03-02,2024-03-09,West,Bangalore,Furniture,Chair,Home Office,Net Banking,6539.37,2,0.01,1221.75
ORD-11051,2025-08-04,2025-08-06,West,Hyderabad,Furniture,Table,Home Office,UPI,17395.27,9,0.28,-2845.97
ORD-11052,2024-01-05,2024-01-07,West,Ahmedabad,Electronics,Tablet,Consumer,Debit Card,23534.18,9,0.19,502.49
ORD-11053,2025-05-14,2025-05-21,North,Mumbai,Electronics,Tablet,Home Office,UPI,42179.78,7,0.19,-2308.09
ORD-11054,2025-07-25,2025-07-28,West,Pune,Office Supplies,Notebook,Corporate,Debit Card,27633.19,8,0.15,737.32
ORD-11055,2023-12-25,2023-12-26,South,Delhi,Office Supplies,Desk Organizer,Corporate,Net Banking,40373.53,2,0.02,8400.8
ORD-11056,2024-11-22,2024-11-26,East,Chennai,Office Supplies,Notebook,Home Office,Net Banking,29055.62,7,0.15,-2502.3
ORD-11057,2025-10-01,2025-10-06,East,Mumbai,Electronics,Laptop,Home Office,Net Banking,4948.9,2,0.04,841.52
ORD-11058,2024-07-01,2024-07-05,East,Mumbai,Electronics,Smartphone,Consumer,UPI,43218.95,6,0.04,6610.07
ORD-11059,2025-06-05,2025-06-12,West,Kolkata,Electronics,Smartphone,Home Office,Credit Card,15020.99,4,0.18,-1027.78
ORD-11060,2024-01-12,2024-01-17,North,Delhi,Office Supplies,Notebook,Consumer,UPI,41957.78,4,0.28,-7167.86
ORD-11061,2023-12-28,2024-01-02,North,Delhi,Office Supplies,Pen Set,Corporate,UPI,555.05,5,0.2,-12.91
ORD-11062,2024-06-12,2024-06-14,North,Bangalore,Electronics,Smartphone,Home Office,Debit Card,29876.34,6,0.21,613.69
ORD-11063,2023-10-21,2023-10-28,South,Kolkata,Electronics,Tablet,Consumer,Net Banking,41944.52,7,0.04,7243.27
ORD-11064,2023-11-19,2023-11-25,West,Chennai,Office Supplies,Pen Set,Corporate,Credit Card,46250.59,6,0.28,-4627.02
ORD-11065,2025-07-12,2025-07-18,South,Delhi,Electronics,Headphones,Consumer,Net Banking,5619.99,4,0.19,-462.8
ORD-11066,2023-03-07,2023-03-11,West,Kolkata,Electronics,Tablet,Consumer,Credit Card,15289.75,1,0.0,1751.37
ORD-11067,2024-02-23,2024-02-25,East,Bangalore,Electronics,Smartphone,Consumer,Debit Card,27940.66,6,0.03,5114.68
ORD-11068,2023-05-27,2023-05-28,North,Chennai,Furniture,Wardrobe,Corporate,Net Banking,44773.02,4,0.17,-765.96
ORD-11069,2025-03-10,2025-03-16,North,Bangalore,Electronics,Headphones,Consumer,Net Banking,4710.29,9,0.12,297.94
ORD-11070,2025-07-19,2025-07-20,North,Pune,Office Supplies,Pen Set,Consumer,Debit Card,49447.36,9,0.12,1286.1
ORD-11071,2023-11-04,2023-11-10,East,Mumbai,Office Supplies,Printer,Consumer,UPI,7331.77,7,0.3,-1181.73
ORD-11072,2024-02-02,2024-02-05,East,Mumbai,Office Supplies,Notebook,Consumer,Credit Card,26827.65,3,0.27,-3413.47
ORD-11073,2023-01-06,2023-01-12,East,Chennai,Furniture,Chair,Home Office,UPI,16341.35,5,0.09,662.49
ORD-11074,2025-03-11,2025-03-12,East,Delhi,Office Supplies,Pen Set,Consumer,UPI,33789.11,6,0.18,301.76
ORD-11075,2025-07-01,2025-07-08,South,Kolkata,Electronics,Smartphone,Home Office,Debit Card,18551.2,3,0.2,-2339.08
ORD-11076,2024-01-25,2024-02-01,East,Kolkata,Electronics,Headphones,Consumer,Net Banking,28845.82,4,0.23,-156.58
ORD-11077,2025-12-27,2025-12-30,South,Mumbai,Furniture,Chair,Consumer,Net Banking,25247.97,6,0.03,4445.4
ORD-11078,2023-05-23,2023-05-24,North,Delhi,Furniture,Table,Corporate,UPI,33848.24,9,0.09,1645.25
ORD-11079,2024-01-21,2024-01-27,North,Pune,Furniture,Table,Home Office,Credit Card,31046.74,6,0.07,782.58
ORD-11080,2023-03-30,2023-04-06,East,Mumbai,Electronics,Laptop,Corporate,Credit Card,27777.02,3,0.14,753.11
ORD-11081,2025-11-13,2025-11-19,South,Bangalore,Electronics,Laptop,Corporate,Credit Card,27298.03,4,0.2,449.97
ORD-11082,2025-11-06,2025-11-13,East,Pune,Office Supplies,Printer,Corporate,UPI,48785.91,7,0.07,5247.16
ORD-11083,2024-06-14,2024-06-19,North,Ahmedabad,Office Supplies,Pen Set,Home Office,Debit Card,41093.34,6,0.16,-2286.54
ORD-11084,2025-09-10,2025-09-16,South,Delhi,Electronics,Laptop,Home Office,Debit Card,20258.76,4,0.09,1675.96
ORD-11085,2025-05-14,2025-05-17,East,Kolkata,Electronics,Tablet,Consumer,Credit Card,44947.8,8,0.16,-3724.48
ORD-11086,2024-11-12,2024-11-16,West,Bangalore,Electronics,Smartphone,Home Office,UPI,44734.95,7,0.19,-2091.97
ORD-11087,2024-09-20,2024-09-26,North,Hyderabad,Office Supplies,Notebook,Consumer,Credit Card,9901.84,6,0.17,-478.02
ORD-11088,2023-04-30,2023-05-04,East,Bangalore,Furniture,Wardrobe,Home Office,Net Banking,45611.29,5,0.09,-1305.56
ORD-11089,2024-02-26,2024-02-28,South,Hyderabad,Furniture,Chair,Corporate,Credit Card,38443.1,6,0.09,5893.69
ORD-11090,2025-10-23,2025-10-24,South,Hyderabad,Electronics,Headphones,Corporate,Credit Card,31591.92,1,0.2,-2797.53
ORD-11091,2023-04-27,2023-04-30,West,Mumbai,Electronics,Headphones,Consumer,Debit Card,18816.21,9,0.08,-111.21
ORD-11092,2023-07-06,2023-07-12,East,Pune,Office Supplies,Desk Organizer,Home Office,Net Banking,29434.88,9,0.11,-1400.88
ORD-11093,2023-02-22,2023-02-23,South,Chennai,Office Supplies,Notebook,Home Office,Debit Card,17295.61,4,0.05,211.37
ORD-11094,2023-02-27,2023-03-05,South,Mumbai,Office Supplies,Notebook,Corporate,Net Banking,25215.5,3,0.14,-480.46
ORD-11095,2024-05-07,2024-05-12,East,Delhi,Furniture,Table,Corporate,Debit Card,20334.86,8,0.3,-5082.96
ORD-11096,2023-03-29,2023-04-03,East,Ahmedabad,Electronics,Smartphone,Home Office,Debit Card,30891.98,5,0.13,1533.68
ORD-11097,2023-12-04,2023-12-08,East,Bangalore,Electronics,Smartphone,Consumer,Net Banking,3541.59,7,0.12,269.51
ORD-11098,2025-11-18,2025-11-22,North,Delhi,Furniture,Wardrobe,Consumer,Credit Card,7200.09,1,0.05,687.49
ORD-11099,2023-04-18,2023-04-20,South,Hyderabad,Electronics,Laptop,Corporate,Net Banking,30289.43,2,0.12,-72.18
ORD-11100,2023-10-03,2023-10-08,South,Mumbai,Office Supplies,Printer,Corporate,Credit Card,6777.79,5,0.2,-965.04
ORD-11101,2024-09-08,2024-09-10,North,Hyderabad,Electronics,Tablet,Corporate,Credit Card,31188.44,6,0.02,4381.14
ORD-11102,2023-12-01,2023-12-03,North,Mumbai,Furniture,Sofa,Consumer,UPI,29963.87,9,0.03,1297.3
ORD-11103,2024-09-08,2024-09-11,South,Bangalore,Furniture,Sofa,Home Office,Net Banking,13085.93,4,0.16,-1231.96
ORD-11104,2025-05-17,2025-05-24,North,Pune,Furniture,Table,Home Office,Credit Card,28509.6,9,0.12,-306.05
ORD-11105,2023-12-02,2023-12-09,North,Delhi,Office Supplies,Printer,Consumer,Credit Card,7601.74,4,0.18,-192.08
ORD-11106,2023-11-18,2023-11-22,East,Pune,Furniture,Wardrobe,Consumer,Credit Card,16296.61,7,0.15,-975.28
ORD-11107,2023-06-08,2023-06-13,East,Ahmedabad,Office Supplies,Notebook,Home Office,Credit Card,16093.01,2,0.19,414.08
ORD-11108,2024-08-19,2024-08-24,North,Mumbai,Electronics,Smartphone,Home Office,Credit Card,39281.74,5,0.06,4937.65
ORD-11109,2024-10-23,2024-10-27,North,Pune,Furniture,Sofa,Corporate,Credit Card,16493.44,7,0.1,475.46
ORD-11110,2023-09-22,2023-09-28,West,Bangalore,Furniture,Wardrobe,Corporate,Credit Card,30365.04,8,0.12,1009.84
ORD-11111,2024-07-09,2024-07-13,West,Mumbai,Furniture,Wardrobe,Consumer,Net Banking,29241.94,5,0.0,6696.79
ORD-11112,2025-09-07,2025-09-10,West,Bangalore,Electronics,Tablet,Corporate,Net Banking,7882.47,6,0.19,-564.63
ORD-11113,2024-06-20,2024-06-24,West,Delhi,Electronics,Tablet,Home Office,UPI,43756.81,7,0.07,4085.95
ORD-11114,2025-03-17,2025-03-23,West,Chennai,Electronics,Headphones,Consumer,Debit Card,17901.34,2,0.19,-1142.28
ORD-11115,2023-04-13,2023-04-17,West,Ahmedabad,Office Supplies,Pen Set,Home Office,Credit Card,3200.99,3,0.06,262.05
ORD-11116,2024-02-05,2024-02-11,West,Delhi,Office Supplies,Pen Set,Home Office,Credit Card,37730.37,1,0.25,-6060.34
ORD-11117,2024-04-18,2024-04-23,West,Pune,Office Supplies,Notebook,Home Office,UPI,22336.95,2,0.08,1579.43
ORD-11118,2025-07-05,2025-07-12,South,Chennai,Electronics,Headphones,Consumer,Credit Card,3871.4,2,0.25,-285.35
ORD-11119,2024-06-19,2024-06-20,East,Chennai,Office Supplies,Desk Organizer,Corporate,Debit Card,39328.07,9,0.0,3912.35
ORD-11120,2025-07-11,2025-07-18,South,Ahmedabad,Furniture,Wardrobe,Corporate,Debit Card,43381.48,7,0.18,-3726.58
ORD-11121,2024-02-24,2024-03-01,North,Chennai,Office Supplies,Notebook,Corporate,UPI,31469.71,9,0.01,6417.36
ORD-11122,2023-11-13,2023-11-16,West,Mumbai,Electronics,Headphones,Home Office,Net Banking,41330.26,5,0.23,-3112.98
ORD-11123,2023-06-19,2023-06-25,South,Delhi,Furniture,Wardrobe,Consumer,UPI,11725.24,7,0.11,762.91
ORD-11124,2024-06-06,2024-06-08,West,Ahmedabad,Furniture,Sofa,Corporate,Net Banking,1110.88,3,0.06,33.84
ORD-11125,2024-10-24,2024-10-30,East,Delhi,Furniture,Sofa,Consumer,Net Banking,19642.0,6,0.12,1983.08
ORD-11126,2024-11-24,2024-11-29,East,Chennai,Furniture,Sofa,Home Office,Net Banking,47644.56,3,0.11,5137.48
ORD-11127,2025-02-23,2025-03-02,South,Hyderabad,Electronics,Headphones,Corporate,Credit Card,7693.67,4,0.0,424.4
ORD-11128,2025-09-30,2025-10-05,East,Bangalore,Electronics,Headphones,Home Office,Debit Card,27887.89,3,0.26,-2744.87
ORD-11129,2024-03-26,2024-03-29,East,Kolkata,Furniture,Sofa,Corporate,Credit Card,48009.66,9,0.28,-3573.73
ORD-11130,2023-11-05,2023-11-11,West,Kolkata,Electronics,Laptop,Home Office,Credit Card,41205.79,6,0.16,787.63
ORD-11131,2025-04-05,2025-04-10,West,Bangalore,Office Supplies,Notebook,Corporate,Debit Card,2756.47,8,0.09,-67.71
ORD-11132,2024-02-23,2024-02-24,East,Hyderabad,Electronics,Tablet,Home Office,UPI,8909.41,1,0.24,-344.33
ORD-11133,2023-11-11,2023-11-18,South,Chennai,Office Supplies,Notebook,Consumer,UPI,34187.63,4,0.11,4714.51
ORD-11134,2024-05-08,2024-05-12,West,Hyderabad,Office Supplies,Notebook,Consumer,Credit Card,34373.56,9,0.04,2970.83
ORD-11135,2025-04-15,2025-04-20,East,Ahmedabad,Furniture,Table,Home Office,UPI,27959.22,2,0.2,-3243.98
ORD-11136,2024-02-16,2024-02-20,West,Kolkata,Electronics,Headphones,Corporate,Debit Card,3243.09,8,0.12,90.58
ORD-11137,2024-11-25,2024-11-30,North,Mumbai,Electronics,Laptop,Consumer,Debit Card,21064.43,4,0.17,-2434.13
ORD-11138,2024-09-16,2024-09-19,East,Delhi,Furniture,Wardrobe,Home Office,Net Banking,49432.73,3,0.29,-6427.6
ORD-11139,2025-03-23,2025-03-24,East,Kolkata,Electronics,Smartphone,Consumer,Credit Card,48176.37,7,0.12,-1089.52
ORD-11140,2023-01-20,2023-01-24,West,Delhi,Electronics,Tablet,Consumer,UPI,5299.8,6,0.19,-521.73
ORD-11141,2024-10-08,2024-10-11,North,Hyderabad,Office Supplies,Printer,Consumer,UPI,29591.0,2,0.1,3146.31
ORD-11142,2024-12-14,2024-12-20,North,Chennai,Furniture,Table,Consumer,Net Banking,22134.05,9,0.19,636.38
ORD-11143,2024-05-06,2024-05-10,North,Mumbai,Office Supplies,Desk Organizer,Consumer,Net Banking,16583.68,6,0.22,-1194.45
ORD-11144,2024-02-10,2024-02-13,West,Mumbai,Electronics,Laptop,Consumer,UPI,31720.51,7,0.18,-4017.87
ORD-11145,2023-11-06,2023-11-08,East,Pune,Office Supplies,Printer,Consumer,Debit Card,10141.29,7,0.08,1179.56
ORD-11146,2024-02-05,2024-02-09,South,Pune,Office Supplies,Desk Organizer,Corporate,UPI,18919.95,4,0.26,-3747.6
ORD-11147,2024-05-25,2024-05-31,West,Pune,Furniture,Wardrobe,Consumer,UPI,34756.5,2,0.2,-2018.35
ORD-11148,2025-01-18,2025-01-19,North,Pune,Office Supplies,Desk Organizer,Home Office,Net Banking,33950.18,7,0.17,-3672.21
ORD-11149,2024-05-02,2024-05-04,West,Mumbai,Furniture,Wardrobe,Corporate,Net Banking,31823.73,3,0.12,-1381.09
ORD-11150,2023-04-20,2023-04-24,North,Delhi,Furniture,Wardrobe,Corporate,UPI,8357.47,7,0.17,-277.38
ORD-11151,2024-04-28,2024-04-30,West,Kolkata,Electronics,Smartphone,Corporate,UPI,6814.72,9,0.06,416.3
ORD-11152,2024-03-07,2024-03-11,East,Delhi,Electronics,Laptop,Corporate,UPI,33626.34,7,0.18,1941.35
ORD-11153,2023-05-13,2023-05-19,West,Kolkata,Office Supplies,Desk Organizer,Home Office,Credit Card,17817.79,1,0.2,-1964.18
ORD-11154,2023-07-24,2023-07-28,North,Kolkata,Electronics,Headphones,Home Office,Credit Card,16093.02,2,0.02,3146.18
ORD-11155,2023-11-11,2023-11-12,South,Pune,Electronics,Tablet,Corporate,Debit Card,13099.76,7,0.23,-880.58
ORD-11156,2024-01-12,2024-01-19,East,Mumbai,Office Supplies,Printer,Home Office,Net Banking,13427.54,9,0.22,-1175.17
ORD-11157,2023-12-08,2023-12-11,East,Kolkata,Furniture,Chair,Consumer,Debit Card,10189.9,8,0.18,-329.79
ORD-11158,2025-11-11,2025-11-15,East,Delhi,Office Supplies,Printer,Consumer,UPI,7092.52,5,0.27,-1473.93
ORD-11159,2025-09-16,2025-09-19,West,Bangalore,Electronics,Headphones,Home Office,Credit Card,34853.86,2,0.09,-1349.09
ORD-11160,2023-11-12,2023-11-16,North,Kolkata,Furniture,Sofa,Home Office,Net Banking,25063.84,9,0.07,-43.57
ORD-11161,2023-06-14,2023-06-17,North,Ahmedabad,Office Supplies,Notebook,Consumer,Debit Card,16275.14,2,0.28,-3175.58
ORD-11162,2025-10-12,2025-10-19,South,Hyderabad,Furniture,Wardrobe,Home Office,Debit Card,23846.65,8,0.01,4361.14
ORD-11163,2024-05-11,2024-05-13,East,Kolkata,Electronics,Smartphone,Home Office,Net Banking,18401.53,8,0.16,1275.5
ORD-11164,2025-03-05,2025-03-07,South,Mumbai,Office Supplies,Printer,Corporate,Net Banking,10216.57,1,0.26,-966.25
ORD-11165,2025-08-11,2025-08-13,West,Pune,Office Supplies,Printer,Consumer,Net Banking,44587.59,2,0.19,966.61
ORD-11166,2024-04-01,2024-04-05,North,Pune,Furniture,Table,Home Office,Credit Card,30776.5,6,0.27,-3249.24
ORD-11167,2025-08-19,2025-08-24,West,Bangalore,Furniture,Chair,Consumer,Credit Card,9448.86,2,0.05,1494.23
ORD-11168,2024-04-17,2024-04-18,South,Ahmedabad,Office Supplies,Desk Organizer,Consumer,Net Banking,19544.26,9,0.17,-46.94
ORD-11169,2025-10-06,2025-10-08,East,Kolkata,Electronics,Smartphone,Consumer,Credit Card,21611.74,9,0.02,1027.8
ORD-11170,2024-02-01,2024-02-07,South,Bangalore,Furniture,Table,Consumer,Debit Card,9005.56,9,0.06,420.17
ORD-11171,2025-10-23,2025-10-26,North,Hyderabad,Office Supplies,Printer,Consumer,Debit Card,20315.49,9,0.18,-1066.76
ORD-11172,2024-01-26,2024-02-01,South,Mumbai,Office Supplies,Pen Set,Consumer,Credit Card,43242.25,9,0.09,570.78
ORD-11173,2024-12-28,2024-12-29,South,Ahmedabad,Office Supplies,Pen Set,Home Office,UPI,16972.65,9,0.27,-2177.53
ORD-11174,2023-08-29,2023-09-02,East,Kolkata,Furniture,Chair,Consumer,UPI,28447.24,2,0.27,-1615.35
ORD-11175,2023-10-03,2023-10-10,East,Delhi,Electronics,Laptop,Consumer,Net Banking,1437.8,9,0.26,-287.78
ORD-11176,2023-04-12,2023-04-14,East,Chennai,Furniture,Chair,Corporate,Debit Card,11938.5,9,0.04,121.6
ORD-11177,2023-12-30,2024-01-06,East,Bangalore,Electronics,Smartphone,Corporate,UPI,45209.57,4,0.15,1581.37
ORD-11178,2025-10-05,2025-10-10,East,Delhi,Office Supplies,Notebook,Home Office,UPI,12333.79,8,0.01,1756.86
ORD-11179,2025-06-26,2025-06-29,West,Delhi,Office Supplies,Desk Organizer,Home Office,Credit Card,34183.73,7,0.19,709.35
ORD-11180,2023-10-06,2023-10-08,North,Kolkata,Electronics,Laptop,Home Office,Debit Card,4644.38,3,0.27,-881.16
ORD-11181,2023-12-17,2023-12-18,West,Pune,Furniture,Sofa,Consumer,UPI,8018.37,4,0.12,-351.66
ORD-11182,2025-07-02,2025-07-08,East,Kolkata,Office Supplies,Printer,Consumer,Credit Card,33749.59,7,0.19,176.25
ORD-11183,2024-09-28,2024-10-01,East,Chennai,Office Supplies,Notebook,Home Office,Credit Card,18664.59,3,0.13,915.38
ORD-11184,2025-10-24,2025-10-30,South,Hyderabad,Furniture,Wardrobe,Corporate,Debit Card,37388.13,3,0.12,-2566.21
ORD-11185,2025-11-06,2025-11-10,East,Hyderabad,Electronics,Headphones,Home Office,UPI,26408.66,8,0.25,-1082.45
ORD-11186,2023-01-06,2023-01-11,South,Hyderabad,Electronics,Headphones,Consumer,UPI,16524.68,3,0.25,-2700.75
ORD-11187,2025-03-26,2025-03-28,East,Ahmedabad,Electronics,Headphones,Home Office,Credit Card,47836.45,7,0.01,9452.2
ORD-11188,2025-06-22,2025-06-25,East,Mumbai,Office Supplies,Desk Organizer,Home Office,UPI,45210.78,6,0.03,3151.55
ORD-11189,2023-05-24,2023-05-29,East,Ahmedabad,Electronics,Smartphone,Consumer,UPI,16188.66,4,0.15,148.69
ORD-11190,2023-09-18,2023-09-19,West,Chennai,Electronics,Headphones,Corporate,Credit Card,46347.16,7,0.26,-2645.02
ORD-11191,2025-05-25,2025-05-27,South,Bangalore,Furniture,Chair,Corporate,UPI,7761.41,8,0.03,1479.84
ORD-11192,2023-10-04,2023-10-10,South,Pune,Electronics,Headphones,Home Office,Net Banking,16743.92,7,0.15,488.0
ORD-11193,2024-06-07,2024-06-08,East,Pune,Office Supplies,Printer,Consumer,Credit Card,25773.24,3,0.09,-702.66
ORD-11194,2025-08-04,2025-08-08,South,Pune,Office Supplies,Pen Set,Consumer,Credit Card,9267.79,3,0.29,-1614.78
ORD-11195,2023-03-17,2023-03-22,West,Ahmedabad,Electronics,Tablet,Home Office,Net Banking,33284.53,8,0.26,-5062.97
ORD-11196,2024-06-08,2024-06-14,West,Hyderabad,Furniture,Chair,Corporate,Net Banking,39269.17,7,0.04,5929.97
ORD-11197,2024-05-14,2024-05-15,East,Ahmedabad,Electronics,Smartphone,Home Office,UPI,37227.9,8,0.19,-558.57
ORD-11198,2023-11-29,2023-12-01,East,Chennai,Electronics,Smartphone,Corporate,Credit Card,32098.35,8,0.26,-581.16
ORD-11199,2024-03-13,2024-03-15,South,Mumbai,Office Supplies,Pen Set,Corporate,Debit Card,11276.77,7,0.12,-409.85
ORD-11200,2023-08-29,2023-09-04,South,Hyderabad,Office Supplies,Notebook,Consumer,UPI,41903.89,5,0.19,-2499.21
ORD-11201,2023-07-09,2023-07-12,East,Kolkata,Office Supplies,Printer,Home Office,UPI,29102.48,1,0.14,2204.27
ORD-11202,2023-11-12,2023-11-17,North,Ahmedabad,Electronics,Laptop,Home Office,Debit Card,41563.35,4,0.28,-6216.02
ORD-11203,2024-07-03,2024-07-06,West,Pune,Office Supplies,Printer,Consumer,Net Banking,23705.1,1,0.09,-288.03
ORD-11204,2024-02-21,2024-02-28,South,Bangalore,Furniture,Wardrobe,Consumer,UPI,30794.42,6,0.27,-6484.09
ORD-11205,2024-07-27,2024-07-29,South,Delhi,Electronics,Laptop,Consumer,UPI,48090.12,2,0.19,-4130.37
ORD-11206,2025-07-23,2025-07-28,East,Pune,Office Supplies,Printer,Home Office,UPI,12815.19,9,0.04,2633.75
ORD-11207,2024-02-04,2024-02-09,North,Delhi,Office Supplies,Pen Set,Home Office,Credit Card,29340.12,4,0.16,2498.48
ORD-11208,2023-11-02,2023-11-07,West,Hyderabad,Office Supplies,Printer,Home Office,UPI,18772.24,9,0.05,628.72
ORD-11209,2023-05-12,2023-05-17,East,Hyderabad,Furniture,Table,Consumer,Credit Card,23398.38,7,0.15,36.3
ORD-11210,2023-12-28,2024-01-01,South,Bangalore,Furniture,Sofa,Corporate,Debit Card,7349.39,8,0.12,182.27
ORD-11211,2024-04-20,2024-04-21,North,Bangalore,Electronics,Headphones,Corporate,Credit Card,22837.7,9,0.18,-1072.71
ORD-11212,2025-07-04,2025-07-07,South,Bangalore,Furniture,Chair,Corporate,UPI,21398.52,5,0.25,-449.13
ORD-11213,2025-05-29,2025-05-31,South,Bangalore,Office Supplies,Desk Organizer,Home Office,Credit Card,42735.5,1,0.04,2793.79
ORD-11214,2025-08-17,2025-08-19,East,Chennai,Furniture,Chair,Home Office,Net Banking,2780.12,4,0.15,-99.61
ORD-11215,2023-08-12,2023-08-18,North,Chennai,Electronics,Smartphone,Home Office,Credit Card,30004.48,7,0.25,-4443.04
ORD-11216,2023-05-10,2023-05-17,South,Pune,Electronics,Tablet,Corporate,Credit Card,581.37,3,0.02,41.19
ORD-11217,2024-02-08,2024-02-09,West,Hyderabad,Electronics,Laptop,Corporate,UPI,21225.41,9,0.03,2775.53
ORD-11218,2025-08-24,2025-08-26,East,Pune,Furniture,Sofa,Home Office,Debit Card,25892.48,6,0.22,-3532.69
ORD-11219,2024-05-13,2024-05-14,West,Ahmedabad,Furniture,Chair,Consumer,UPI,6458.0,1,0.22,101.79
ORD-11220,2024-11-22,2024-11-27,West,Chennai,Electronics,Smartphone,Corporate,Credit Card,21811.52,8,0.09,183.98
ORD-11221,2024-02-14,2024-02-20,North,Delhi,Furniture,Sofa,Home Office,Credit Card,4113.68,1,0.22,-608.33
ORD-11222,2025-10-03,2025-10-06,West,Ahmedabad,Furniture,Sofa,Home Office,Debit Card,2261.72,6,0.03,150.47
ORD-11223,2023-06-02,2023-06-04,North,Delhi,Electronics,Tablet,Consumer,Net Banking,37637.91,8,0.01,4454.91
ORD-11224,2024-02-26,2024-03-04,East,Delhi,Electronics,Headphones,Corporate,Net Banking,40218.89,1,0.13,2216.76
ORD-11225,2023-01-17,2023-01-18,South,Pune,Office Supplies,Pen Set,Consumer,Debit Card,25690.26,2,0.26,-5344.03
ORD-11226,2024-11-22,2024-11-26,West,Ahmedabad,Electronics,Headphones,Corporate,Net Banking,39013.29,4,0.3,-5982.83
ORD-11227,2024-12-22,2024-12-29,North,Ahmedabad,Electronics,Smartphone,Corporate,UPI,49351.35,8,0.08,6242.95
ORD-11228,2023-05-26,2023-05-27,South,Pune,Furniture,Chair,Home Office,UPI,44381.88,1,0.26,-8455.93
ORD-11229,2023-01-09,2023-01-12,East,Kolkata,Electronics,Smartphone,Home Office,UPI,35465.41,9,0.0,4635.19
ORD-11230,2025-08-12,2025-08-16,East,Hyderabad,Electronics,Tablet,Consumer,Debit Card,12120.34,3,0.01,2676.5
ORD-11231,2023-03-18,2023-03-25,North,Bangalore,Office Supplies,Notebook,Home Office,Net Banking,3898.11,8,0.09,32.09
ORD-11232,2025-09-15,2025-09-20,West,Kolkata,Furniture,Sofa,Home Office,Net Banking,12061.58,7,0.06,1219.55
ORD-11233,2025-05-13,2025-05-19,North,Mumbai,Furniture,Sofa,Consumer,Debit Card,14922.37,3,0.11,413.79
ORD-11234,2023-11-08,2023-11-14,South,Delhi,Furniture,Sofa,Home Office,UPI,48886.06,3,0.1,-1400.09
ORD-11235,2023-09-15,2023-09-22,South,Hyderabad,Furniture,Chair,Home Office,Credit Card,47693.44,2,0.09,935.42
ORD-11236,2025-04-11,2025-04-18,South,Ahmedabad,Electronics,Tablet,Corporate,Credit Card,16359.86,9,0.25,-275.48
ORD-11237,2024-02-19,2024-02-23,East,Pune,Furniture,Sofa,Consumer,Credit Card,36037.67,7,0.04,868.76
ORD-11238,2025-07-26,2025-07-29,East,Mumbai,Electronics,Laptop,Home Office,Debit Card,45516.76,1,0.25,-4145.39
ORD-11239,2023-10-05,2023-10-09,South,Hyderabad,Furniture,Sofa,Home Office,Net Banking,4353.9,3,0.14,250.68
ORD-11240,2024-06-26,2024-07-01,East,Bangalore,Electronics,Smartphone,Home Office,UPI,7380.61,6,0.0,1124.48
ORD-11241,2024-02-29,2024-03-02,West,Kolkata,Furniture,Sofa,Corporate,UPI,38587.41,1,0.25,-862.88
ORD-11242,2025-10-30,2025-11-01,North,Hyderabad,Electronics,Tablet,Corporate,Net Banking,10361.37,7,0.15,784.18
ORD-11243,2023-11-01,2023-11-06,South,Mumbai,Office Supplies,Notebook,Corporate,Debit Card,47649.58,7,0.18,485.41
ORD-11244,2025-09-30,2025-10-05,South,Pune,Furniture,Table,Corporate,UPI,10116.54,1,0.15,599.79
ORD-11245,2025-04-26,2025-05-03,South,Mumbai,Furniture,Chair,Consumer,Credit Card,37103.73,4,0.2,-4688.26
ORD-11246,2025-09-05,2025-09-06,East,Mumbai,Furniture,Table,Corporate,Debit Card,20374.13,3,0.11,462.56
ORD-11247,2025-07-16,2025-07-20,North,Ahmedabad,Furniture,Table,Corporate,Debit Card,2470.67,7,0.08,405.0
ORD-11248,2023-05-13,2023-05-15,South,Chennai,Electronics,Laptop,Consumer,Credit Card,36868.07,4,0.05,2892.06
ORD-11249,2024-05-17,2024-05-22,North,Delhi,Furniture,Chair,Consumer,Credit Card,47415.1,2,0.23,-7504.08
ORD-11250,2023-09-13,2023-09-15,North,Hyderabad,Electronics,Smartphone,Home Office,UPI,49072.25,7,0.14,276.36
ORD-11251,2025-07-11,2025-07-15,South,Mumbai,Furniture,Chair,Corporate,UPI,38514.51,3,0.06,739.64
ORD-11252,2023-06-08,2023-06-12,West,Chennai,Electronics,Laptop,Consumer,Debit Card,46934.17,7,0.22,-225.84
ORD-11253,2024-08-09,2024-08-14,South,Pune,Electronics,Headphones,Consumer,UPI,34979.79,7,0.25,-3065.18
ORD-11254,2024-02-22,2024-02-23,East,Chennai,Furniture,Wardrobe,Consumer,Credit Card,33734.6,6,0.11,-1022.11
ORD-11255,2025-12-25,2025-12-29,South,Ahmedabad,Furniture,Wardrobe,Corporate,Net Banking,30025.12,4,0.17,-2150.77
